year,issue,issue_link,article_link,title,authors,affiliation,annotation,tags
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0001_taste-and-the-logic-of-practice-in-distinction.php,Taste and the Logic of Practice in Distinction,Omar Lizardo,University of Notre Dame,"Proper engagement with the theory of taste that Bourdieu formulates in Distinction [1984] has been marred by an inability to differentiate between the theory of the functions of taste and the theory of the origins of taste. In this paper, the author shows that the theory of taste developed in Distinction is one concerned primarily with the origins and only secondarily with the functions of taste. The author further argues that this theory is inseparable from Bourdieu's practice-theoretical project; it therefore cannot be coherently understood or evaluated unless it is presented in those terms (with habitus as the centrepiece concept). To that end, the author engages in a close reading of the basic argument in Distinction and shows that, according to Bourdieu, there is a tight (dynamically adjusting) relationship between tastes, conscious preferences, practical anticipations, and accumulated competences. Likes and dislikes function as partial glimpses into the store of practical capacities for cultural appropriation accumulated by a person. Most importantly, tastes operate via practical anticipatory action and not by conscious regulation. The author closes by outlining the implications of Bourdieu's 'scandalous' proposal for future research in the sociology of taste.","Klíčová slova: habitus, taste, Bourdieu, distinction, practice"
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0005_bernd-marin-welfare-in-an-idle-society-reinventing-retirement-work-wealth-health-and-welfare.php,"Bernd Marin: Welfare in an Idle Society? Reinventing Retirement, Work, Wealth, Health and Welfare",Tobias Wiß,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0006_daniel-innerarity-the-future-and-its-enemies-in-defense-of-political-hope-trans-sandra-kingery.php,Daniel Innerarity: The Future and Its Enemies: In Defense of Political Hope (trans. Sandra Kingery),Keith Tester,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0007_clare-l-stacey-the-caring-self-the-work-experiences-of-home-care-aids.php,Clare L. Stacey: The Caring Self: The Work Experiences of Home Care Aids,Ricardo Rodrigues,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0008_petr-kopecky-peter-mair-and-maria-spirova-eds-party-patronage-and-party-government-in-european-democracies.php,"Petr Kopecký, Peter Mair and Maria Spirova (eds.): Party Patronage and Party Government in European Democracies",Conor O'Dwyer,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0009_hanspeter-kriesi-sandra-lavenex-frank-esser-j-rg-matthes-marc-b-hlmann-and-daniel-bochsler-democracy-in-th.php,"Hanspeter Kriesi, Sandra Lavenex, Frank Esser, Jörg Matthes, Marc Bühlmann and Daniel Bochsler: Democracy in the Age of Globalization and Mediatization",Josef Melchior,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0010_andy-furlong-youth-studies-an-introduction.php,Andy Furlong: Youth Studies: An Introduction,Katrin Gasior,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0011_dorothee-bohle-and-bela-greskovits-capitalist-diversity-on-europe-s-periphery.php,Dorothee Bohle and Béla Greskovits: Capitalist Diversity on Europe's Periphery,Akos Rona-Tas,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0012_umut-korkut-liberalization-challenges-in-hungary-elitism-progressivism-and-populism.php,"Umut Korkut: Liberalization Challenges in Hungary: Elitism, Progressivism and Populism",András Bozóki,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0013_suvi-salmenniemi-ed-rethinking-class-in-russia.php,Suvi Salmenniemi (ed.): Rethinking Class in Russia,Peggy Watson,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0014_timothy-havens-aniko-imre-and-katalin-lustyik-eds-popular-television-in-eastern-europe-during-and-since-so.php,"Timothy Havens, Anikó Imre and Katalin Lustyik (eds.): Popular Television in Eastern Europe During and Since Socialism",Václav Štětka,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0015_socialist-and-post-socialist-urbanizations-architecture-land-and-property-rights-a-conference-held-on-8-11.php,"'Socialist and Post-socialist Urbanizations: Architecture, Land and Property Rights': A Conference Held on 8-11 May 2014 in Tallinn, Estonia",Slavomíra Ferenčuhová,,,
2014,2,/magno/csr/2014/mn2.php,/artkey/csr-201402-0001_the-views-of-parents-who-reject-compulsory-vaccination-a-case-study-of-the-crisis-of-trust-in-biomedical-knowl.php,Postoje rodičů odmítajících povinná očkování svých dětí: případová studie krize důvěry v biomedicínské vědění,Jaroslava Hasmanová Marhánková,"Filozofická fakulta, Západočeská univerzita v Plzni","Immunisation programmes currently represent a fi rm and widely accepted part of preventive medicine. The Czech Republic ranks among countries with a mandatory immunisation schedule strongly regulated by the state. Having one's child vaccinated is an unquestionable norm, supported by formal sanctions for those who do not take part in this practice. This article focuses on parents who challenge this norm by deciding to refuse to allow their child to be vaccinated. Twenty-two parents whose children were not vaccinated were interviewed and several participant observations were conducted at public lectures on immunisation and at meetings of parents who actively take part in the debates against compulsory vaccination. The article analyses groups in the Czech Republic that are critical of vaccines in the context of the crisis of trust in biomedical knowledge. It identifi es key factors affecting parents' critical views of vaccination and highlights their previous experience with health authorities and the feeling of a loss of faith in the trustworthiness of biomedicine as the key motives infl uencing their decision to refuse vaccination. The decision to vaccinate is analysed as a part of the process of the 'will to health' that occurs in the context of an ongoing negotiation between different notions of risk.","Klíčová slova: anti-vaccination movement, biopolitics, health, medicine, risk, vaccination"
2014,2,/magno/csr/2014/mn2.php,/artkey/csr-201402-0002_miloslav-petrusek-and-the-samizdat-sociologicky-obzor-new-insight-into-a-sociological-thinker.php,Miloslav Petrusek ve světle své publikační činnosti v samizdatovém Sociologickém obzoru,Zdeněk R. Nešpor,"Sociologický ústav AV ČR, v.v.i., Praha","The late Miloslav Petrusek (1936-2012) was undoubtedly one of the most important figures in the history of Czech sociology. He was one of a few sociologists who revived the discipline in the 1960s and was a talented organiser and a co-founder of the Faculty of Social Sciences at Charles University in the 1990s. He was also a gifted teacher. However, owing to his busy organisational role, extensive teaching activities, and the publishing ban and restrictions he was subject to during the communist era, it is difficult to define the 'real Petrusek' in terms of his sociological thinking. The author argues that insight into his thought can, paradoxically, be found in the work he did during the most restricted period of his life, i.e. in the late 1980s, when Petrusek and his colleague Josef Alan published Sociologický obzor (Sociological Horizon), probably the only samizdat sociological journal in the world (1987-1989). In this journal Petrusek was not bound by external restrictions or his various other activities and he proved to be a particularly original analyst and thinker. He defined an 'alternative sociology', which was based primarily on the sociological analysis of literature and the performing arts as well as on his own profound knowledge of classical and contemporary sociology, which allowed him to shed light on a range of pressing contemporary social issues such as gender relations, the social perception of time and progress, the dissemination and dissolution of higher education, social stratification, and the approaching post-communist era. Petrusek contributed 83 different and, in the main, highly valued texts to Sociologický obzor that often drew attention to the crucial social issues of late modernisation (not only in reference to communist societies) and criticised the academic impotence of the 'official' Marxist-Leninist sociology of the time.","Klíčová slova: Miloslav Petrusek, Czech sociology, Marxist sociology, history of sociology, communist regime"
2014,2,/magno/csr/2014/mn2.php,/artkey/csr-201402-0003_new-municipal-housing-construction-decision-making-and-risks-of-segregation-a-case-study-in-rudoltice.php,"Nová výstavba obecního bydlení, rozhodování a rizika segregace: případová studie Rudoltice",Roman Matoušek,"Přírodovědecká fakulta, Univerzita Karlova v Praze","Czech municipalities were given important responsibilities for housing policies during the post-communist transformation processes after 1989, which resulted in a diversification of strategies. Rudoltice near Lanškroun in Pardubice is a specific case of a municipality that chose to prioritise extensive municipal housing construction. The municipality used government subsidies to construct a new neighbourhood called Zámeček, which, with its nearly 1000 inhabitants, caused the local population to double between 2006 and 2009. In this article, the author explores the roots of this large-scale project of municipal housing construction by specifically combining its national, regional, and local contexts. The local municipality's decisions and its ambitions and expectations for growth and prosperity were embedded in the micro-regional context of the successful economic transformation and development it had experienced since the 1990s and were made possible by changes in national housing policies and the devolution of policy decisions to the municipalities. Using the concept of (new) socio-spatial formation this article analyses the neighbourhood of Zámeček as a case of residential segregation. It argues that, even though its population is still relatively heterogeneous compared to other segregated localities in the Czechia, the neighbourhood is being shaped by an ongoing process of segregation. The specific supply of affordable housing in Zámeček meets a demand for housing from low income households in other regions where municipalities do not provide affordable housing.","Klíčová slova: housing policy, municipal housing construction, residential segregation, new socio-spatial formations, Czechia"
